"","Gene","padj"
"428","TWF1",0.00123329971711532
"1863","PGAM5",0.00123329971711532
"1874","EVI5",0.00123329971711532
"475","SBF2",0.00123748125098769
"1267","TARBP2",0.00123863646892312
"455","MTF1",0.00124407778763543
"614","ASCC3",0.00124407778763543
"1688","MMGT1",0.00124407778763543
"549","APLP1",0.00124924046340005
"1459","BTBD10P2",0.00124924046340005
"1502","ELP5",0.00124924046340005
"1789","FTH1",0.00124924046340005
"454","FBN3",0.00125301155051881
"1420","UBE2D3",0.00125301155051881
"1030","MESP1",0.0012570301182073
"1498","PIAS4",0.00125724762336586
"1096","HBS1L",0.00126511244827824
"1606","APEH",0.00126511244827824
"1621","COL4A3",0.00126511244827824
"1842","PDE4DIPP2",0.00126511244827824
"1605","CD3D",0.00126807169777282
"507","GLUD1",0.00127035031687674
"1679","FLAD1",0.00127035031687674
"1051","PPCS",0.00127205348218891
"247","SH2B1",0.00127894895368665
"642","DHX34",0.00128021170737227
"968","BCL2L12",0.00128417535453466
"1037","EPS8",0.00128417535453466
"1452","SPPL2B",0.00128845210793519
"1090","CD79A",0.00129858393587305
"952","DOC2B",0.00130759071289383
"1522","KRT1",0.00131021876765962
"1739","ENTPD1",0.00131021876765962
"1817","RRAS2",0.00131021876765962
"1885","RAC2",0.00131021876765962
"605","ARMH3",0.00131616811558157
"862","OFD1",0.00131688189090036
"1082","LIPT1",0.00131688189090036
"63","LMOD2",0.00131782436247665
"323","PARP11",0.00131782436247665
"601","PCGF3",0.00131782436247665
"1107","GSDMC",0.00131782436247665
"1656","RPL21P123",0.00131782436247665
"996","CD52",0.00131831318160015
"1548","NONO",0.00131831318160015
"675","NAPSB",0.00132275420534308
"210","ACTC1",0.00132809080724164
"1229","BLK",0.00132809080724164
"137","FTH1P11",0.00133220835980425
"1269","GPR171",0.00133220835980425
"1731","NBEAL1",0.00133220835980425
"752","ZBP1",0.00134253772945927
"1793","HERC4",0.00134253772945927
"224","MCM2",0.00134512751907806
"822","DGKB",0.00134921497639151
"904","SETDB1",0.00134921497639151
"1771","AC139769.1",0.00134921497639151
"764","POLRMT",0.00135118960792321
"451","MYL2",0.00135349481581633
"1125","CR1",0.00135873326512797
"114","UBE2B",0.00136321300324237
"203","ADRM1",0.00136321300324237
"537","COPS7B",0.00136321300324237
"728","PROSER3",0.00136321300324237
"879","DPF2",0.00136321300324237
"1100","IGHV4-28",0.00136321300324237
"1577","GAB3",0.00136975241872394
"756","PIMREG",0.00137298446165448
"205","TBCD",0.00137675910311437
"1444","LYPLA2",0.00137949047667605
"271","ZNF219",0.00137972777377897
"1866","CLEC11A",0.00138220661161569
"1529","DIAPH1",0.00138342376295302
"1650","ORMDL1",0.00139184129578863
"1115","SRF",0.00139477322331012
"1844","IGLV7-43",0.00139708820864412
"187","ECPAS",0.00139732165100426
"873","IMPG2",0.00139732165100426
"511","SRSF3",0.00139826776970156
"1670","CD209",0.00140584456126427
"1391","RICTOR",0.00140781838326696
"7","CD247",0.00140858287695005
"1691","CYREN",0.00141138746734707
"1446","BIRC3",0.00141157277663675
"1511","AC006042.2",0.00141775150916207
"1236","TIAL1",0.00142161045280894
"1448","ZNF705E",0.00142161045280894
"1589","SLFN5",0.00142161045280894
"163","KMT2B",0.0014246036370365
"1638","BBIP1",0.0014246036370365
"1137","DBR1",0.00143055054125322
"1645","RAB11FIP2",0.00143122267664923
"1419","SHLD2P3",0.00143699136987351
"300","RAD9A",0.00143794039873214
"1601","IGLV2-11",0.00144088928423749
"868","R3HDM2",0.00146124810095133
"1047","AVPR1A",0.00146124810095133
"1249","C7orf31",0.00146559002157585
"1160","DLG1",0.00146791788533863
"1382","ADGRF4",0.00147664891518448
"1326","TP53I13",0.0015017366933797
"1089","NPIPA9",0.00150432434926209
"131","SND1",0.00152028896814075
"353","CCDC6",0.00152100457731928
"1345","P2RX5",0.0015365240634301
"1251","RRP1B",0.00154694889540355
"1067","POU2AF1",0.00154785399715311
"779","RASGRP2",0.00155019928993326
"1069","PFKL",0.00155019928993326
"1106","SFRP4",0.00155019928993326
"81","H4C1",0.00155163411198104
"171","PLAA",0.00155163411198104
"780","AKR1C8P",0.00155595714341388
"565","UBQLN1",0.0015574521820668
"1358","NLRP7",0.00155747180240567
"1751","ZNF441",0.00156406575484583
"440","DRICH1",0.00156696699759981
"720","SLC39A1",0.00156757896923389
"1879","NAB2",0.00156757896923389
"1849","SMN2",0.00156862869766363
"311","RPL9",0.00157772636546229
"484","ATG3",0.00157772636546229
"875","RPP21",0.00157772636546229
"291","ZNF765",0.00158195012930978
"1","SLC16A7",0.00159433654390634
"1440","TDRD12",0.00161925293651241
"1470","ZNF821",0.00161925293651241
"1862","C1orf35",0.00161925293651241
"1883","MARK4",0.00162294033001739
"946","GPR65",0.00163185046910025
"1018","ZNF564",0.00163851125174158
"1341","BLOC1S4",0.00164562912820938
"1431","TRBV5-6",0.00164562912820938
"1884","OSBPL3",0.00165659296907866
"1837","SPTY2D1",0.00165735977851292
"1379","TMC1",0.00165894045179993
"654","HSPBP1",0.00166379385851306
"1182","CBWD6",0.00167414268430318
"1449","PARM1",0.00167414268430318
"713","PRKAG2",0.00167968434252988
"1220","IL7R",0.00167968434252988
"1253","AC144530.1",0.00167968434252988
"635","RPS26P11",0.00168748472612482
"173","SSH2",0.00169493539220831
"276","SMN1",0.00169493539220831
"1410","TAS2R64P",0.00169493539220831
"651","DACH2",0.00170840592605055
"1447","FASTK",0.00170840592605055
"1652","CLIC5",0.001710215185316
"202","ANKRD30A",0.00171276371381691
"1643","PSRC1",0.00171572269908436
"643","OPTN",0.00171722170392399
"860","SCAMP4",0.00171932067018536
"760","NR2F6",0.0017243314317756
"1590","GREB1L",0.00172496264617151
"757","CHM",0.00172558817824873
"188","SMG1P1",0.00172563236274439
"523","LVRN",0.00172563236274439
"1170","PPIAP2",0.00172563236274439
"35","ANKRD40",0.00172664165340873
"616","TRIM26",0.00173101801788939
"1634","AGAP3",0.00173101801788939
"1393","PPP3CB",0.00173211402303955
"1414","MYOM1",0.00173531400298552
"695","MYSM1",0.00173958375922443
"1788","DPRXP4",0.00174142614502452
"404","FAM228B",0.00174250369370577
"582","IGHM",0.00174559095062666
"1632","NEMF",0.00174570724347662
"1804","SLC26A5",0.0017515934815195
"815","DPYS",0.0017563848578631
"149","RNASET2",0.00177441449572554
"476","FKBP8",0.00177441449572554
"644","KATNB1",0.00177441449572554
"793","ZNF525",0.00178776220221735
"653","RPL36AP13",0.00179055446762943
"697","A4GALT",0.00179430125925918
"165","TIMD4",0.00180830570010581
"1692","R3HCC1L",0.00181399013463293
"1853","SETD1A",0.00181840550280035
"885","PPP1R16A",0.0018257849864653
"1290","ADAM15",0.00183378941910265
"794","AL732372.2",0.00183598682283578
"857","IGHV1-24",0.00183598682283578
"1597","SLC40A1",0.00184239575310696
"1702","ABHD12",0.00184325759269575
"1466","MSI1",0.00184972222057872
"1724","LDB2",0.00184973556293947
"1557","LYPD3",0.00185098201350453
"1508","TSSC4",0.00185502197595941
"872","DSG1",0.00185940554260259
"400","NBPF9",0.00188266318410885
"729","PYROXD1",0.00188266318410885
"1653","P3H4",0.00188266318410885
"23","SOGA1",0.00188319853845076
"1394","PCOLCE",0.00188319853845076
"1533","VPREB3",0.00188319853845076
"245","CCHCR1",0.00188417657365594
"250","PYHIN1",0.00189008754365894
"1579","KRT15",0.00189486125204718
"464","FAM107B",0.00190496744121287
"874","IGLL5",0.00190496744121287
"1389","AC068446.1",0.00190496744121287
"196","IGHV3-43",0.00191263392018093
"1344","SPG21",0.00193109316142661
"1016","TONSL",0.00194213775520559
"471","RLIM",0.00194238379338843
"569","H4C3",0.0019461955636731
"1177","TAS2R19",0.00195661584062993
"345","NBPF17P",0.00196915982192889
"895","MAGED1",0.00197362187364268
"912","TM9SF3",0.00200185289509421
"241","SPINDOC",0.00201008765581417
"1098","LGI4",0.00201008765581417
"925","ST8SIA6",0.00201769384535358
"562","FYCO1",0.00201820068158968
"122","FAM160B2",0.00201976064594972
"556","RAB3GAP1",0.00201976064594972
"568","OR56B1",0.00201976064594972
"70","BHLHE41",0.00202370650428276
"388","BNC1",0.00203420805535376
"1641","GATA3",0.00204075096665083
"1555","SELL",0.00204545938569041
"1767","VPS54",0.00206718762475864
"37","GOLGA8R",0.00206809337250362
"215","FBXL6",0.00207871562122852
"1720","IFT20",0.00208732742181015
"919","PIWIL1",0.00208759293238722
"1373","RFXANK",0.00209987780191004
"267","TVP23CP2",0.00210789703310229
"585","MUC1",0.00210789703310229
"1515","RBBP8",0.00211550741073876
"1683","SOS2",0.00214128866170746
"1676","TPD52L2",0.00214189887295095
"1299","ANKRD17",0.00214226474017888
"399","DOCK11",0.00215397932760519
"751","TGIF2",0.00216559218373448
"983","TAF2",0.00216736003735582
"1040","TCEA2",0.00216736003735582
"1709","ACOX1",0.00216799008988802
"301","NDUFV1",0.00216806842086169
"680","GLRXP2",0.00217177861206519
"1794","CNTNAP2",0.00217676580923566
"676","TRIM5",0.00219040761181086
"227","DYNC1LI2",0.00219745838828426
"316","UNC5C",0.00221203710352622
"623","POU3F3",0.00221203710352622
"1780","EPN2",0.00221203710352622
"1425","AKAP9",0.00222416747317058
"65","CCDC141",0.0022299680610568
"838","PIGQ",0.00223858407155417
"1176","IGHV1-69",0.00223858407155417
"1343","LTA4H",0.00223858407155417
"1843","TRGV10",0.00223858407155417
"1852","WDR45B",0.00223858407155417
"93","EEA1",0.00224846038524047
"244","PLA2G4F",0.00226929638500795
"1436","RC3H2",0.00227107320341439
"467","ZNF561",0.00227826969147305
"898","MRFAP1",0.00228484316852536
"1202","TRAK2",0.00229360215780395
"1527","KCNIP1",0.00230395442020934
"389","AC008850.1",0.00231590749776816
"1367","PCNX2",0.00231600697763986
"352","CATSPER2",0.00232295435612095
"1718","ARHGEF40",0.00232295435612095
"61","SLC18A2",0.00233295250113189
"242","TAB2",0.00234355139018807
"1197","DPH3",0.0023520255285664
"743","NCK2",0.00235411343119296
"290","KPNA4",0.00236635194574525
"938","SLC38A9",0.00238072404383288
"647","ZNF154",0.00239575007968387
"1888","MPND",0.00241100036632101
"59","KCTD18",0.0024162489036086
"1402","ZNF213",0.00241914044703619
"1565","SUMO2P21",0.00242416837085532
"1778","PALB2",0.00242860285130415
"512","SAMD1",0.0024390591916585
"1808","AL513365.1",0.00244001227185849
"942","IGKV3D-15",0.00244139390891612
"1408","AC022150.4",0.00244182933326716
"1465","MUC5B",0.00244182933326716
"1530","TMEM236",0.00244182933326716
"1797","HAVCR1",0.00244182933326716
"1140","TMEM201",0.00245106327095202
"214","APBB2",0.00245168338695572
"1526","NCLN",0.00245363293284372
"892","MIDN",0.00245589655203761
"730","HLA-DMA",0.00245775545829743
"1270","ACTG1P14",0.00245775545829743
"1352","AC114490.1",0.00245775545829743
"1423","CD48",0.00245775545829743
"1581","FAM120B",0.00245775545829743
"906","HIPK3",0.00246642873500899
"632","ASXL2",0.00246845261114033
"982","LINC01881",0.00248430665395739
"1276","CD244",0.00248430665395739
"340","SLC2A4RG",0.00249850414404622
"1230","GUF1",0.00249850414404622
"1660","BYSL",0.00249850414404622
"1227","PACS2",0.00250973029379721
"286","OTULIN",0.00251099356732202
"1612","EPHB3",0.00251099356732202
"1675","UPF1",0.00251099356732202
"330","SPI1",0.00251580450805804
"1560","SAMD4B",0.00253152336334075
"462","ZNF600",0.00253538029516365
"542","EBAG9",0.00253538029516365
"948","BDH2P1",0.0025395100363806
"465","DSC3",0.00254651416492257
"1437","EEFSEC",0.00254839693715586
"1022","PIH1D1",0.00255332634178057
"1049","TNFSF11",0.00255332634178057
"1328","PET100",0.00256441980604524
"1132","P2RY13",0.00256686258821863
"119","TIFA",0.0025764443504077
"368","BTLA",0.00258115680069516
"714","MB",0.00258115680069516
"212","DHFR2",0.00258240220696939
"590","NTAN1",0.00258240220696939
"468","MYO18B",0.00258664328703505
"211","KRR1",0.00259617233423083
"424","ZNF644",0.00259617233423083
"472","WBP11",0.00259617233423083
"1505","CHMP6",0.00259686169936656
"1330","ZNF496",0.00263406983550841
"853","ABHD17C",0.00264118931632835
"1298","RPL9P7",0.0026537131100356
"377","MANEA",0.00265387123176266
"1487","TASP1",0.00266411182377354
"1007","AL049597.1",0.00266694309794217
"1860","CD3E",0.00266694309794217
"767","TRAPPC6B",0.002669995328536
"800","ARNTL2",0.00271497411903262
"1787","SRC",0.00272287997017599
"956","TIGD5",0.00272398090250161
"629","ARNTL",0.00272406410226054
"1238","ICOS",0.00272406410226054
"999","OSBPL8",0.00274035388613207
"1059","OVCH2",0.00274682855323912
"1636","AGPS",0.0027476216379589
"333","LZTS2",0.00275486734789784
"1471","AC113935.1",0.00275643916594791
"524","TBC1D3F",0.00275887400963415
"1126","TLR6",0.00275887400963415
"835","MMRN1",0.00276699832284199
"1662","IRAK3",0.00276699832284199
"1499","KLHDC3",0.00276748248103567
"126","RFX7",0.0027710674683778
"985","PRR3",0.00278116722948774
"1677","RGPD1",0.00278116722948774
"1248","NT5E",0.00278334469638455
"664","SMIM10L1",0.00278402807513223
"192","NECTIN4",0.00279406997753452
"1791","HMOX2",0.00279768606336983
"989","INTS1",0.0028045397921689
"1786","C7orf50",0.00280982222539726
"41","GRID2",0.00281100213839043
"444","LINS1",0.00281100213839043
"295","TAGAP",0.00281315752484556
"1002","C1QTNF3",0.00283716739402383
"819","CACNA2D3",0.00283901997588131
"1870","DDAH2",0.00284773278170465
"1867","SPTLC1",0.00285935464067747
"220","ERP27",0.00286205235465868
"761","LY9",0.00286205235465868
"998","RANBP9",0.00286205235465868
"1318","CTSG",0.00286333518081224
"705","STMN4",0.00287222334842562
"1319","ZNF836",0.00292111401355082
"785","HMGN1P1",0.00293084997335681
"1480","ADH1C",0.00293084997335681
"1591","RCE1",0.00293084997335681
"1682","EDARADD",0.00293084997335681
"1772","GOLGA8O",0.00293084997335681
"1052","DPY19L1P1",0.0029339474841204
"1669","EP400",0.0029339474841204
"386","PFDN6",0.00293592851216106
"694","ASAH2",0.00293933162471947
"1404","PCDHGA5",0.00293933162471947
"1550","ABT1",0.00294236017601262
"962","TMEM94",0.00295270425721343
"1824","HIBCH",0.00296325426841621
"1500","ADGRE4P",0.00296659643097965
"75","ABRAXAS1",0.00297137874025558
"861","CD200R1",0.00297137874025558
"1195","ATRX",0.00297137874025558
"1387","RRNAD1",0.0029777530731441
"1760","FBLN5",0.00298186589154723
"429","RAB43",0.00299813437373379
"1869","FGFBP1",0.00299813437373379
"369","SLC22A3",0.00299848960725877
"1646","GFPT1",0.00301116356030447
"68","BRAT1",0.0030178779916224
"866","ZNF763",0.00302696807023404
"594","TNXB",0.00305269422362469
"1278","RELN",0.00305269422362469
"1438","ACOT11",0.00305674964379192
"934","GET4",0.00306917774220075
"1710","SP100",0.00307898579539363
"437","ZBTB11",0.00308365782501811
"1364","CNP",0.0030837887264432
"981","AC133065.2",0.00308881203711605
"1481","IGHG3",0.00308881203711605
"836","FAM25BP",0.00309402206478174
"1302","USP35",0.00310049089979279
"830","KRT25",0.00310388255251676
"1304","CLK1",0.00310832299499995
"541","CCDC144CP",0.00311553007346996
"1520","LY75-CD302",0.00312263898978906
"144","JMJD8",0.00312918960171423
"522","CAPN5",0.00313204490062088
"978","GPS1",0.00313399118673023
"704","WWP1",0.00313441048721409
"103","MRPL2",0.00313698568263769
"707","AKR1C1",0.00313698568263769
"698","CD1B",0.0031397310372412
"157","LYSMD1",0.00314879391620789
"626","ETFA",0.00317830166734089
"135","FKTN",0.00320002935366543
"494","ARVCF",0.00320369719385488
"613","FAM161A",0.00320369719385488
"1039","RNF165",0.00321528409900814
"1347","ADAM10",0.00321550330216901
"358","ANXA8L1",0.00321583902053717
"1235","ZNF137P",0.00321583902053717
"708","ZFYVE21",0.00321994142174902
"957","TRIM33",0.00321994142174902
"958","SAR1B",0.00322690988465133
"1562","LACTB",0.00322690988465133
"972","IRF8",0.00322712704155576
"1093","A2ML1",0.00323152481971491
"349","CYP2R1",0.00323565388153387
"1259","CST2",0.00323565388153387
"1693","PPIAL4H",0.00323565388153387
"666","PATL2",0.00324179488652731
"848","H1-5",0.00325368714990103
"1845","ACAD10",0.00325368714990103
"204","BIN2",0.00325803795548722
"824","RPS4X",0.00325803795548722
"414","LAMTOR3",0.00326335287989025
"809","TMSB4XP4",0.00326335287989025
"155","DPP3",0.00326369409960191
"1766","SAE1",0.0032658703229942
"36","HNRNPA1P33",0.00327528662627421
"3","MBNL1",0.00327931215028792
"699","C16orf91",0.00327931215028792
"1851","XCR1",0.00327943798111237
"1654","PCDH10",0.00328523085113118
"127","PTPRG",0.00329590407933374
"1135","TEAD2",0.00329817559461912
"995","CLEC2D",0.00329832324435944
"441","MAML1",0.00330444931020674
"1542","TJAP1",0.00330467265433631
"1460","PYGM",0.00330659104032247
"332","SIGLEC6",0.00331341864596269
"638","ARF5",0.00331341864596269
"852","TYRO3",0.00331341864596269
"2","TIMM29",0.0033169558768517
"359","ZSWIM9",0.00331938649339165
"1072","ZNF618",0.00332855645749668
"1741","PUS7L",0.00332882827322781
"34","INCENP",0.00333304245101167
"710","KCTD15",0.0033344025189435
"716","ACY1",0.00335095997230382
"772","CASQ2",0.00335095997230382
"1711","STT3A",0.00335095997230382
"1336","IGHG2",0.0033603076170401
"375","DCLRE1CP1",0.0033736029811485
"795","TNRC18",0.00337721114425282
"1409","DUOXA1",0.00341341238231086
"1383","AC020550.1",0.0034209781474719
"876","MS4A6A",0.00342301362706251
"801","DMKN",0.00342303745681465
"1792","CMAHP",0.00343088713232346
"1055","SLC25A16",0.00343097956329212
"1534","ERAP1",0.00345090098160557
"1748","ANKRD13C",0.00345496397892604
"787","BDP1",0.00345990484756451
"969","ADAMTS7",0.00345990484756451
"1094","ERCC8",0.00345990484756451
"1665","NACA4P",0.00345990484756451
"746","AC080014.1",0.00347298875209733
"702","SLC39A3",0.00347796091299411
"619","CD58",0.00347811144113366
"1458","ZNF484",0.00350032953946806
"31","SCAND1",0.00351302856753178
"1796","SAMD14",0.00351302856753178
"810","MTPAP",0.00351863927077864
"246","SBDS",0.00352569921023259
"185","LITAF",0.00353703395889937
"624","NPAT",0.0035370777052223
"783","TRAT1",0.00353744075441522
"1192","PLAC8",0.00353744075441522
"782","HNRNPA1P48",0.00354271385006468
"1490","ADGRL4",0.00355867138307433
"459","RARRES1",0.00356598985646485
"479","CACNA1S",0.00356598985646485
"1596","FZD2",0.00356598985646485
"1104","HUNK",0.00356658503521642
"674","LRRC41",0.00356978330746511
"811","GOLGB1",0.00356978330746511
"52","MGAT4A",0.00357132493274053
"160","METTL26",0.00357132493274053
"870","LYZ",0.00357132493274053
"1026","SLAMF6",0.00357132493274053
"1241","PIKFYVE",0.00357132493274053
"1028","RPS26P21",0.00357874734111423
"186","IGLV3-25",0.00358154688443528
"1338","TAS2R46",0.00359243563103242
"615","IGLV3-9",0.00359890945481759
"1005","BCL7C",0.00360247141623443
"1484","MLLT11",0.00360247141623443
"991","ACTR3",0.00360434196096127
"1840","ZNF408",0.00361481350245505
"1699","AQP7",0.00361777140835586
"1157","LXN",0.00362844755533145
"1256","ARHGAP9",0.00363674798077089
"1421","EIF4A2P2",0.00363674798077089
"770","WDR24",0.00366752555629433
"894","GCSH",0.00367009922603746
"184","AC114495.2",0.00369754866497361
"597","H3-3A",0.00371186829179592
"342","CBX2",0.00371198479933973
"426","DENND2C",0.00371198479933973
"1568","KRT73",0.00371274791075597
"1000","ATXN2",0.00371722504480801
"54","CUL2",0.00373436382753597
"1622","YWHAG",0.00373870349927036
"1695","TICRR",0.0037456480807951
"1188","TMEM14C",0.00375786435279601
"1722","KCNMA1",0.00375786435279601
"1416","SGCG",0.00376828488348922
"907","AC005351.1",0.00376899256263975
"1350","TRIM22",0.00377473653600316
"592","IGHGP",0.00377876486401873
"849","DYNLT1",0.00379598944914987
"1207","FKBP2",0.00380357951908884
"1531","MCEE",0.00381665159526897
"671","TNFSF8",0.00381859274678415
"1083","FAM86C1P",0.00382399364827789
"73","DNM1P47",0.0038497104830842
"292","POF1B",0.0038497104830842
"1595","RAB11B",0.0038497104830842
"1376","GNB2",0.00385000446944035
"1566","PEX3",0.00386134423167771
"1663","AC008770.2",0.00386244697037564
"1279","UEVLD",0.00386336806399664
"104","TRBV6-5",0.00386349191790021
"1661","ISCU",0.00387696994785281
"561","SERPINB9",0.00388091129712723
"299","QPCTL",0.00388460275983755
"548","H4C5",0.00388621605731197
"113","MDM1",0.00389418918239779
"552","NR2F1",0.00390176804559778
"718","NAT14",0.00390176804559778
"486","AC133473.1",0.00390720955363281
"500","QTRT1",0.00390837986753447
"817","FCSK",0.00390837986753447
"44","COA5",0.00391196238277121
"120","MOB3B",0.0039142225836511
"419","AP3M1",0.0039142225836511
"1046","SLC9A9",0.0039142225836511
"1079","RPL23AP18",0.00392331854386774
"1473","H2BP2",0.00396351195781525
"878","CYSLTR2",0.00397128655125824
"1313","UNC13A",0.0039771867253254
"550","PLEKHG7",0.00399812160490579
"1768","MON2",0.00399812160490579
"554","RIDA",0.00400434704971436
"1351","TATDN2",0.00401605101023896
"667","ACSM1",0.00401994975386989
"1372","MYO9A",0.00404708163578414
"106","DSC2",0.00404818629679007
"1624","ZNF138",0.00409008381913205
"148","MDFI",0.00409748623940449
"139","B4GALT1",0.00409960129081094
"324","TEC",0.00410511252657317
"1417","DENND2A",0.00410574261253225
"218","CDC37L1",0.00410905796001843
"572","NHS",0.00412886173214499
"304","MYO3A",0.004142260257708
"482","BAZ2A",0.004142260257708
"846","ZFC3H1",0.004142260257708
"1830","RNF31",0.004142260257708
"351","SUMO2",0.00414767705935575
"1501","PIF1",0.00414920365341488
"403","ADK",0.00415830111192065
"1836","KCTD1",0.00417748942231524
"373","PPARG",0.00418203891289969
"1698","ZFPM2",0.00418203891289969
"1012","IL31RA",0.00419291552848459
"1803","GLIPR1",0.00420215374648624
"1765","MTMR2",0.00421803490686446
"42","CT45A10",0.00423450650729572
"950","CBARP",0.0042382056360618
"1334","ARMC6",0.0042382056360618
"1855","TRBV2",0.0042382056360618
"1694","SOAT1",0.00425420160993255
"473","NIPBL",0.00425608777169749
"1088","SLC46A3",0.00426854208866754
"679","ZMYM6",0.00430388659141443
"823","TBX2",0.00431246298319447
"1355","NLRP1",0.00432462603100173
"150","GPR137",0.0043319011326662
"1781","ARPC3P3",0.00434002367389494
"539","SLC35B2",0.00435761637420319
"1434","RPAP2",0.004357864075064
"493","ASPSCR1",0.00436292328241746
"50","SBDSP1",0.00436374265818543
"966","OCA2",0.00436374265818543
"526","CCL24",0.00437060407794267
"1060","FSCN1",0.0043768982937043
"322","CRBN",0.00437898144763132
"1381","TPSB2",0.00437898144763132
"1680","PLIN4",0.00437898144763132
"1593","PPP1CC",0.00437900037544446
"1300","AC106707.2",0.00441651689113813
"1673","ZRSR2",0.0044193603671915
"939","TLR4",0.00442244121061755
"1878","STIMATE",0.00442244121061755
"1485","KLHL29",0.00443319758878814
"1113","RMND1",0.00444206181426135
"13","EIF2AK3",0.00444855826317461
"1315","STMN3",0.00444855826317461
"8","SOCS4",0.00446045325156951
"1411","NECTIN2",0.00446045325156951
"516","IGKV6-21",0.00446707196403013
"580","TNFAIP8",0.00447533035412726
"941","PIDD1",0.00448949542758099
"329","FOXO3B",0.00450620897164984
"889","CLNK",0.00451852443018542
"599","PPP6C",0.00452962246197036
"1097","TMEM245",0.00453165717907314
